Order ID,Order date,Return request date,Return request status,Amazon RMA ID,Seller RMA ID,Label type,Label cost,Currency code,Return carrier,Tracking ID,Label to be paid by,A-to-z claim,Is prime,ASIN, Merchant SKU,Item Name,Return quantity,Return reason,In policy,Return type,Resolution,Invoice number,Return delivery date,Order Amount,Order quantity,SafeT Action reason,SafeT claim ID,SafeT claim state,SafeT claim creation time,SafeT claim reimbursement amount,Refunded Amount,Category
402-5708466-4861908,26-Apr-23,02-May-23,Approved,DD2S7VpWRRMA, ,AmazonPrePaidLabel,207,INR,ATS,5.14E+11,Seller,N,N,B07PFV29ZM,LWWC16176104B,Leather World 8 Slots PU Leather Men Watch Box Acrylic Display Glass Organizer Case Women Storage Jewelry - Blue,1,CR-DAMAGED_BY_FC,Y,C-Returns,RefundAtFirstScan,IN-685,08-May-23,699,1, , , , , ,699,gl_home
404-5890550-5246708,24-Apr-23,02-May-23,Approved, , ,AmazonPrePaidLabel,0, ,ATS,3.24E+11,Not Computed,N,N,B07PV9MFCD,PRIME-LWSB16173015B,Leather World The Brown Sling Bag Vegan Leather Cross Body Travel Bag for Men and Women,1,UND-UNKNOWN,Y,Rejected,StandardRefund,IN-604,09-May-23, , , , , , , , ,gl_luggage
402-4937965-3595532,27-Apr-23,03-May-23,Approved, , ,AmazonPrePaidLabel,0, ,ATS,3.24E+11,Not Computed,N,N,B0847L4798,LWDB19204084,Leather World 55 L Brown Vegan Leather Weekender Travel Duffle Luggage Bag with Detachable Shoulder Strap for Men & Women,1,UND-UNKNOWN,Y,Rejected,StandardRefund,IN-736,08-May-23, , , , , , , , ,gl_luggage
406-7232904-8526761,24-Apr-23,03-May-23,Approved,Dl3G7KpcRRMA, ,AmazonPrePaidLabel,690,INR,ATS,5.14E+11,Seller,N,N,B0847L4798,LWDB19204084,Leather World 55 L Brown Vegan Leather Weekender Travel Duffle Luggage Bag with Detachable Shoulder Strap for Men & Women,1,CR-ORDERED_WRONG_ITEM,Y,C-Returns,RefundAtFirstScan,IN-566,11-May-23,1149,1, , , , , ,1149,gl_luggage
407-7381223-2245900,22-Apr-23,03-May-23,Approved,DV3q7GpBRRMA, ,AmazonPrePaidLabel,138,INR,ATS,5.14E+11,Seller,N,N,B0779BZV2M,LWWC16176094,Leather World 6 Slots Watch Box Storage Jewelry Organizer Case for Men Women Vegan Leather Blue,1,AMZ-PG-WJ-TOO-LARGE,Y,C-Returns,RefundAtFirstScan,IN-464,08-May-23,585,1, , , , , ,585,gl_watch
405-4077931-8509143,28-Apr-23,03-May-23,Approved,DCmM7wpCRRMA, ,AmazonPrePaidLabel,552,INR,ATS,5.14E+11,Seller,N,N,B0837WB6BT,PRIME-LWHK2020103,"Leather World Rucksack Water-Resistant Travel Backpack Convertible Duffel Bag for Trekking, Hiking with Laptop Compartmet for Men Women",1,CR-QUALITY_UNACCEPTABLE,Y,C-Returns,RefundAtFirstScan,IN-760,10-May-23,854,1, , , , , ,854,gl_luggage
171-3310826-0180323,25-Apr-23,03-May-23,Approved,DcmC7YpPRRMA, ,AmazonPrePaidLabel,184,INR,ATS,5.14E+11,Seller,N,N,B07173YBMR,PRIME-LWWC16176081,Leather World 10 Slots PU Leather Men Watch Box Display Organizer Case Women Storage Jewelry - Coffee Brown,1,CR-SWITCHEROO,Y,C-Returns,StandardRefund,IN-659, ,899,1, , , , , , ,gl_watch
406-1906895-1743506,27-Apr-23,03-May-23,Approved, , ,AmazonPrePaidLabel,0, ,ATS,3.24E+11,Not Computed,N,N,B08LL5CQTB,PRIME-LWWC20216059,Leather World 8 Slots PU Leather Men Watch Box Display Organizer Case Women Storage Jewellery - Black,1,UND-UNKNOWN,Y,Rejected,StandardRefund,IN-712,08-May-23, , , , , , , , ,gl_watch
403-6391270-7763549,27-Apr-23,03-May-23,Approved, , ,AmazonPrePaidLabel,0, ,ATS,3.24E+11,Not Computed,N,N,B07PFV29ZM,LWWC16176104B,Leather World 8 Slots PU Leather Men Watch Box Acrylic Display Glass Organizer Case Women Storage Jewelry - Blue,1,UND-UNKNOWN,Y,Rejected,StandardRefund,IN-710,08-May-23, , , , , , , , ,gl_home
171-1424182-3692361,27-Apr-23,03-May-23,Approved, , ,AmazonPrePaidLabel,0, ,ATS,3.24E+11,Not Computed,N,N,B07PFV29ZM,LWWC16176104B,Leather World 8 Slots PU Leather Men Watch Box Acrylic Display Glass Organizer Case Women Storage Jewelry - Blue,1,UND-UNKNOWN,Y,Rejected,StandardRefund,IN-720,06-May-23, , , , , , , , ,gl_home
405-6344055-4557149,02-May-23,04-May-23,Approved,DlS67LplRRMA, ,AmazonUnPaidLabel,0, , , ,Seller,N,N,B0837TDP66,PRIME-LWHK2020102,"Leather World Rucksack Water-Resistant Travel Backpack Convertible Duffel Bag for Trekking, Hiking with Laptop Compartmet for Men Women",1,CR-UNWANTED_ITEM,Y,C-Returns,StandardRefund,IN-942, ,806,1, , , , , , ,gl_luggage
171-6672454-9201153,30-Apr-23,04-May-23,Approved, , ,AmazonPrePaidLabel,0, ,ATS,3.24E+11,Not Computed,N,N,B07PFV29ZM,LWWC16176104B,Leather World 8 Slots PU Leather Men Watch Box Acrylic Display Glass Organizer Case Women Storage Jewelry - Blue,1,UND-UNKNOWN,Y,Rejected,StandardRefund,IN-830,09-May-23, , , , , , , , ,gl_home
403-1325813-4895524,28-Apr-23,04-May-23,Approved,DS5v7bp9RRMA, ,AmazonPrePaidLabel,345,INR,ATS,5.14E+11,Seller,N,N,B08LL5CQTB,PRIME-LWWC20216059,Leather World 8 Slots PU Leather Men Watch Box Display Organizer Case Women Storage Jewellery - Black,1,CR-UNWANTED_ITEM,Y,C-Returns,RefundAtFirstScan,IN-761,11-May-23,699,1, , , , , ,699,gl_watch
408-6495867-0505904,21-Apr-23,04-May-23,Approved, , ,AmazonPrePaidLabel,0, ,ATS,3.24E+11,Not Computed,N,N,B07PFV29ZM,LWWC16176104B,Leather World 8 Slots PU Leather Men Watch Box Acrylic Display Glass Organizer Case Women Storage Jewelry - Blue,1,UND-UNKNOWN,Y,Rejected,StandardRefund,IN-389,04-May-23, , , , , , , , ,gl_home
408-9529857-4613921,27-Apr-23,04-May-23,Approved, , ,AmazonPrePaidLabel,0, ,ATS,3.24E+11,Not Computed,N,N,B0847L4798,LWDB19204084,Leather World 55 L Brown Vegan Leather Weekender Travel Duffle Luggage Bag with Detachable Shoulder Strap for Men & Women,1,UND-UNKNOWN,Y,Rejected,StandardRefund,IN-732,09-May-23, , ,ML_AUTO_RESOLUTION,64865-91650-5393868,GRANT,09-May-23,838.03, ,gl_luggage
402-7972404-6253903,20-Apr-23,04-May-23,Approved,D0F07rpMRRMA, ,AmazonPrePaidLabel,0, ,ATS,5.14E+11,Seller,N,N,B07PV9MFCD,PRIME-LWSB16173015B,Leather World The Brown Sling Bag Vegan Leather Cross Body Travel Bag for Men and Women,1,CR-DEFECTIVE,Y,C-Returns,Replacement, ,17-May-23,499,1, , , , , , ,gl_luggage
403-0702679-7848344,27-Apr-23,05-May-23,Approved,DRnDrmpMRRMA, ,AmazonPrePaidLabel,207,INR,ATS,5.14E+11,Seller,N,N,B07PFV29ZM,LWWC16176104B,Leather World 8 Slots PU Leather Men Watch Box Acrylic Display Glass Organizer Case Women Storage Jewelry - Blue,1,CR-NOT_COMPATIBLE,Y,C-Returns,RefundAtFirstScan,IN-701,13-May-23,699,1, , , , , ,699,gl_home
171-3310826-0180323,25-Apr-23,05-May-23,Approved,DSK57FpdRRMA, ,AmazonPrePaidLabel,184,INR,ATS,5.14E+11,Seller,N,N,B07173YBMR,PRIME-LWWC16176081,Leather World 10 Slots PU Leather Men Watch Box Display Organizer Case Women Storage Jewelry - Coffee Brown,1,AMZ-PG-BAD-DESC,Y,C-Returns,RefundAtFirstScan,IN-659,10-May-23,899,1, , , , , ,899,gl_watch
405-6108660-6915505,29-Apr-23,05-May-23,Approved,D3Kw7qpdRRMA, ,AmazonPrePaidLabel,207,INR,ATS,5.14E+11,Seller,N,N,B07PFV29ZM,LWWC16176104B,Leather World 8 Slots PU Leather Men Watch Box Acrylic Display Glass Organizer Case Women Storage Jewelry - Blue,1,CR-QUALITY_UNACCEPTABLE,Y,C-Returns,RefundAtFirstScan,IN-796,12-May-23,699,1, , , , , ,699,gl_home
171-9976338-1544361,01-May-23,06-May-23,Approved,DXslr4pKRRMA, ,AmazonPrePaidLabel,172.5,INR,ATS,5.14E+11,Seller,N,N,B0779BZV2M,LWWC16176094,Leather World 6 Slots Watch Box Storage Jewelry Organizer Case for Men Women Vegan Leather Blue,1,AMZ-PG-WJ-TOO-LARGE,Y,C-Returns,RefundAtFirstScan,IN-879,12-May-23,585,1, , , , , ,585,gl_watch
406-4549875-3029901,01-May-23,06-May-23,Approved,DCsSrwpvRRMA, ,AmazonPrePaidLabel,172.5,INR,ATS,5.14E+11,Seller,N,N,B07PFV29ZM,LWWC16176104B,Leather World 8 Slots PU Leather Men Watch Box Acrylic Display Glass Organizer Case Women Storage Jewelry - Blue,1,CR-QUALITY_UNACCEPTABLE,Y,C-Returns,RefundAtFirstScan,IN-867,11-May-23,699,1, , , , , ,699,gl_home
406-8397509-2477959,01-May-23,06-May-23,Approved,DbdDrSp4RRMA, ,AmazonPrePaidLabel,172.5,INR,ATS,5.14E+11,Seller,N,N,B07PFV29ZM,LWWC16176104B,Leather World 8 Slots PU Leather Men Watch Box Acrylic Display Glass Organizer Case Women Storage Jewelry - Blue,1,CR-DAMAGED_BY_FC,Y,C-Returns,RefundAtFirstScan,IN-883,11-May-23,699,1, , , , , ,699,gl_home
171-2795852-1321156,23-Apr-23,06-May-23,Approved,DPJ5r6p1RRMA, ,AmazonPrePaidLabel,92,INR,ATS,5554329250,Seller,N,N,B0B88KKJ1H,34LWGW2214,Leather World Formal Casual Brown Branded Stylish Genuine Leather Belts for Women (34),1,CR-SWITCHEROO,Y,Amazon CS,StandardRefund,IN-509, ,499,1, , , , , , ,gl_apparel
171-2480400-9133169,03-May-23,07-May-23,Approved,DPYbr4p1RRMA, ,AmazonPrePaidLabel,184,INR,ATS,5.14E+11,Seller,N,N,B084D3PVJX,PRIME-LWOB19201084,Leather World Synthetic Leather Briefcase 15.6 Inch Tan Laptop Expandable Messenger Shoulder Office Bag with Strap for Men and Women,1,AMZ-PG-APP-TOO-LARGE,Y,C-Returns,RefundAtFirstScan,IN-964,15-May-23,1139,1, , , , , ,1139,gl_luggage
404-1715999-6907528,02-May-23,07-May-23,Approved,D6fVrgpkRRMA, ,AmazonPrePaidLabel,230,INR,ATS,5.14E+11,Seller,N,N,B0837TDP66,PRIME-LWHK2020102,"Leather World Rucksack Water-Resistant Travel Backpack Convertible Duffel Bag for Trekking, Hiking with Laptop Compartmet for Men Women",1,CR-DEFECTIVE,Y,C-Returns,RefundAtFirstScan,IN-921,13-May-23,806,1, , , , , ,806,gl_luggage
402-3474549-2685944,30-Apr-23,07-May-23,Approved,DD0frypGRRMA, ,AmazonPrePaidLabel,207,INR,ATS,5.14E+11,Seller,N,N,B07PFV29ZM,LWWC16176104B,Leather World 8 Slots PU Leather Men Watch Box Acrylic Display Glass Organizer Case Women Storage Jewelry - Blue,1,CR-NOT_COMPATIBLE,Y,C-Returns,RefundAtFirstScan,IN-823,13-May-23,699,1, , , , , ,699,gl_home
406-9989392-1827552,01-May-23,07-May-23,Approved,DMLrrwpmRRMA, ,AmazonPrePaidLabel,172.5,INR,ATS,5.14E+11,Seller,N,N,B07PFV29ZM,LWWC16176104B,Leather World 8 Slots PU Leather Men Watch Box Acrylic Display Glass Organizer Case Women Storage Jewelry - Blue,1,CR-QUALITY_UNACCEPTABLE,Y,C-Returns,StandardRefund,IN-887, ,699,1, , , , , , ,gl_home
171-8532427-5593951,01-May-23,08-May-23,Approved, , ,AmazonPrePaidLabel,0, ,ATS,3.24E+11,Not Computed,N,N,B0779BZV2M,LWWC16176094,Leather World 6 Slots Watch Box Storage Jewelry Organizer Case for Men Women Vegan Leather Blue,1,UND-UNKNOWN,Y,Rejected,StandardRefund,IN-891,13-May-23, , , , , , , , ,gl_watch
402-3765083-1917164,07-May-23,09-May-23,Approved, , ,AmazonPrePaidLabel,0, ,ATS,3.24E+11,Not Computed,N,N,B07PFV29ZM,LWWC16176104B,Leather World 8 Slots PU Leather Men Watch Box Acrylic Display Glass Organizer Case Women Storage Jewelry - Blue,1,UND-UNKNOWN,Y,Rejected,StandardRefund,IN-1029,12-May-23, , , , , , , , ,gl_home
407-5158834-8467513,02-May-23,09-May-23,Approved, , ,AmazonPrePaidLabel,0, ,ATS,3.24E+11,Not Computed,N,N,B0837TDP66,PRIME-LWHK2020102,"Leather World Rucksack Water-Resistant Travel Backpack Convertible Duffel Bag for Trekking, Hiking with Laptop Compartmet for Men Women",1,UND-UNKNOWN,Y,Rejected,StandardRefund,IN-946,16-May-23, , , , , , , , ,gl_luggage
171-1089801-5490755,07-May-23,09-May-23,Approved, , ,AmazonPrePaidLabel,0, ,ATS,3.24E+11,Not Computed,N,N,B07PFV29ZM,LWWC16176104B,Leather World 8 Slots PU Leather Men Watch Box Acrylic Display Glass Organizer Case Women Storage Jewelry - Blue,1,UND-UNKNOWN,Y,Rejected,StandardRefund,IN-1033,12-May-23, , , , , , , , ,gl_home
407-8140651-3425936,01-May-23,09-May-23,Approved, , ,AmazonPrePaidLabel,0, ,ATS,3.24E+11,Not Computed,N,N,B072FDG4ZY,LWWC16176077,Leather World Vegan Leather 4 Slot Watch Case Box for Men and Women (Beige),1,UND-UNKNOWN,Y,Rejected,StandardRefund,IN-882,17-May-23, , , , , , , , ,gl_watch
171-6261518-8069154,04-May-23,09-May-23,Approved,DDbcrNphRRMA, ,AmazonPrePaidLabel,207,INR,ATS,5.14E+11,Seller,N,N,B084MK46HJ,LWWC16176140,Leather World 6 Slot Vegan Leather Men Watch Box Display Case Organizer Glass Women Jewelry Storage Black,1,CR-UNWANTED_ITEM,Y,C-Returns,RefundAtFirstScan,IN-972,17-May-23,569,1, , , , , ,599,gl_watch
406-0143754-4105912,24-Apr-23,09-May-23,Approved,DdbqrjpmRRMA, ,AmazonPrePaidLabel,345,INR,ATS,5.14E+11,Seller,N,N,B084MK46HJ,PRIME-LWWC16176140,Leather World 6 Slot Vegan Leather Men Watch Box Display Case Organizer Glass Women Jewelry Storage Black,2,CR-DEFECTIVE,Y,C-Returns,StandardRefund,IN-575, ,1170,2, , , , , , ,gl_watch
408-9512168-5399544,04-May-23,09-May-23,Approved,DGZNrspYRRMA, ,AmazonPrePaidLabel,345,INR,ATS,5.14E+11,Seller,N,N,B07SNP6SZD,PRIME-LWBP19203084,Leather World Vegan Leather Brown 14 inch Formal Everyday Laptop Backpack College Travel Bag Water Resistant Daypack for Women,1,NOT_AS_PHOTO,Y,C-Returns,StandardRefund,IN-967, ,999,1, , , , , , ,gl_luggage
408-5778515-6826754,04-May-23,09-May-23,Approved, , ,AmazonPrePaidLabel,0, ,ATS,3.24E+11,Not Computed,N,N,B084C4JWPT,PRIME-LWOB19201071,Leather World 15.6 inch PU Water Resistant Laptop Bags Sleeve Office Bag for Men Women Messenger Briefcase - Brown,1,UND-UNKNOWN,Y,Rejected,StandardRefund,IN-968,15-May-23, , , , , , , , ,gl_luggage
406-9368704-1689142,02-May-23,09-May-23,Approved,D1w0rZprRRMA, ,AmazonPrePaidLabel,276,INR,ATS,5.14E+11,Seller,N,N,B0BXLRC86B,10 Coffee Plane,Leather World 10 Slots PU Leather Watch Storage Box Organizer Case -Brown,1,CR-ORDERED_WRONG_ITEM,Y,C-Returns,RefundAtFirstScan,IN-901,17-May-23,849,1, , , , , ,849,gl_home
403-4730060-9389114,04-May-23,09-May-23,Approved,D69WrYpwRRMA, ,AmazonPrePaidLabel,207,INR,ATS,5.14E+11,Seller,N,N,B084MK46HJ,LWWC16176140,Leather World 6 Slot Vegan Leather Men Watch Box Display Case Organizer Glass Women Jewelry Storage Black,1,CR-DEFECTIVE,Y,C-Returns,RefundAtFirstScan,IN-978,15-May-23,569,1, , , , , ,599,gl_watch
408-7360412-5919513,02-May-23,09-May-23,Approved,Dn9Zr4p9RRMA, ,AmazonPrePaidLabel,0, ,ATS,5.14E+11,Seller,N,N,B072FDG4ZY,LWWC16176077,Leather World Vegan Leather 4 Slot Watch Case Box for Men and Women (Beige),1,CR-DEFECTIVE,Y,C-Returns,Replacement, ,24-May-23,439,1, , , , , , ,gl_watch
407-4623824-5805910,25-Apr-23,10-May-23,Approved,DR83rjpDRRMA, ,AmazonPrePaidLabel,207,INR,ATS,5.14E+11,Seller,N,N,B084MK46HJ,PRIME-LWWC16176140,Leather World 6 Slot Vegan Leather Men Watch Box Display Case Organizer Glass Women Jewelry Storage Black,1,CR-UNWANTED_ITEM,Y,C-Returns,StandardRefund,IN-644, ,585,1, , , , , , ,gl_watch
406-0143754-4105912,24-Apr-23,10-May-23,Approved,D3g6r9pLRRMA, ,AmazonPrePaidLabel,345,INR,ATS,5.14E+11,Seller,N,N,B084MK46HJ,PRIME-LWWC16176140,Leather World 6 Slot Vegan Leather Men Watch Box Display Case Organizer Glass Women Jewelry Storage Black,1,CR-DEFECTIVE,Y,Amazon CS,RefundAtFirstScan,IN-575,17-May-23,1170,2, , , , , ,1170,gl_watch
405-4618200-1513110,26-Apr-23,10-May-23,Approved,Dcg8rxp4RRMA, ,AmazonPrePaidLabel,172.5,INR,ATS,5.14E+11,Seller,N,N,B07HD9P9ST,PRIME-LWOB16171121,Leather World Vegan Leather Briefcase Laptop Office Bag for Men and Women with Padded Protection for 14 inch Laptop Brown,1,CR-QUALITY_UNACCEPTABLE,Y,C-Returns,RefundAtFirstScan,IN-677,15-May-23,785,1, , , , , ,785,gl_shoes
404-2236976-3378764,06-May-23,10-May-23,Approved,D9BjrqpBRRMA, ,AmazonPrePaidLabel,138,INR,ATS,5.14E+11,Seller,N,N,B082R7Q3Q1,PRIME-LWSB19203025,Leather World The Brown Sling Bag Vegan Leather Cross Body Travel Bag for Men and Women,1,AMZ-PG-APP-TOO-SMALL,Y,C-Returns,RefundAtFirstScan,IN-1015,15-May-23,474.05,1, , , , , ,499,gl_luggage
404-6921984-2558729,18-Apr-23,10-May-23,Approved,DRMdrdpFRRMA, ,AmazonPrePaidLabel,138,INR,ATS,5554339749,Seller,N,N,B07MY5WP7S,PRIME-LWSB16173016,Leather World The Tan Sling Bag Vegan Leather Cross Body Travel Bag for Men and Women,1,AMZ-PG-APP-TOO-SMALL,Y,C-Returns,StandardRefund,IN-221, ,499,1, , , , , , ,gl_shoes
403-9976923-5205103,08-May-23,10-May-23,Approved,Dy2wr9phRRMA, ,AmazonPrePaidLabel,138,INR,ATS,5.14E+11,Seller,N,N,B07173YBMR,PRIME-LWWC16176081,Leather World 10 Slots PU Leather Men Watch Box Display Organizer Case Women Storage Jewelry - Coffee Brown,1,AMZ-PG-WJ-TOO-SMALL,Y,C-Returns,RefundAtFirstScan,IN-1090,13-May-23,899,1, , , , , ,899,gl_watch
171-2795852-1321156,23-Apr-23,10-May-23,Approved,DS2crLp0RRMA, ,AmazonPrePaidLabel,92,INR,ATS,5554339479,Seller,N,N,B0B88KKJ1H,34LWGW2214,Leather World Formal Casual Brown Branded Stylish Genuine Leather Belts for Women (34),1,CR-SWITCHEROO,N,Amazon CS,StandardRefund,IN-509, ,499,1, , , , , , ,gl_apparel
405-7422394-3345910,05-May-23,11-May-23,Approved,DGFPrZpXRRMA, ,AmazonUnPaidLabel,0, , , ,Seller,N,N,B08NK29KNK,LWDB19204089,Leather World 27 Cm Brown Vegan Leather Weekender Travel Duffle Luggage Bag with Detachable Shoulder Strap Separate Shoe Laundry Compartment for Men & Women,1,AMZ-PG-MISORDERED,Y,Amazon CS,StandardRefund,IN-1011, ,899,1, , , , , , ,gl_luggage
405-7422394-3345910,05-May-23,11-May-23,Approved,DyFtrzpCRRMA, ,AmazonUnPaidLabel,0, , , ,Seller,N,N,B08NK29KNK,LWDB19204089,Leather World 27 Cm Brown Vegan Leather Weekender Travel Duffle Luggage Bag with Detachable Shoulder Strap Separate Shoe Laundry Compartment for Men & Women,1,CR-QUALITY_UNACCEPTABLE,Y,Amazon CS,StandardRefund,IN-1011, ,899,1, , , , , , ,gl_luggage
405-7422394-3345910,05-May-23,11-May-23,Approved, , ,AmazonPrePaidLabel,0, , , ,Seller,N,N,B08NK29KNK,LWDB19204089,Leather World 27 Cm Brown Vegan Leather Weekender Travel Duffle Luggage Bag with Detachable Shoulder Strap Separate Shoe Laundry Compartment for Men & Women,1,CR-MISSING_PARTS,Y,C-Returns,Replacement, , ,899,1, , , , , , ,gl_luggage
171-4086672-1700346,05-May-23,11-May-23,Approved,DJ3Qrrp5RRMA, ,AmazonPrePaidLabel,345,INR,ATS,5.14E+11,Seller,N,N,B07BGVJYMG,PRIME-LWWC16176105,Leather World Black PU Leather Men's Watch Box,1,CR-DEFECTIVE,Y,C-Returns,RefundAtFirstScan,IN-999,19-May-23,699,1, , , , , ,699,gl_watch
404-8418626-7006743,03-May-23,11-May-23,Approved,DX3Vr5p6RRMA, ,AmazonPrePaidLabel,92,INR,ATS,5.14E+11,Seller,N,N,B08NYG27PK,PRIME-LWBP20213015,Fly Fashion Grey Crossbody Backpack Daypack One Shoulder Chest Sling Bag for Men and Women,1,AMZ-PG-APP-TOO-SMALL,Y,C-Returns,RefundAtFirstScan,IN-953,18-May-23,446,1, , , , , ,446,gl_luggage
408-5031443-6496336,02-May-23,11-May-23,Approved,DgkWr8pfRRMA, ,AmazonPrePaidLabel,207,INR,ATS,5.14E+11,Seller,N,N,B06X9QGP8N,PRIME-LWWC16176059,Leather World 8 Slots PU Leather Men Watch Box Display Organizer Case Women Storage Jewellery - Black,1,CR-DEFECTIVE,Y,Amazon CS,StandardRefund,IN-924,20-May-23, ,1, , , , , , ,gl_watch
406-0088161-0863539,05-May-23,11-May-23,Approved,D1m9rkpGRRMA, ,AmazonPrePaidLabel,115,INR,ATS,5.14E+11,Seller,N,N,B072FDG4ZY,LWWC16176077,Leather World Vegan Leather 4 Slot Watch Case Box for Men and Women (Beige),1,CR-UNWANTED_ITEM,Y,C-Returns,RefundAtFirstScan,IN-998,18-May-23,531.05,1, , , , , ,559,gl_watch
403-6747784-3374718,04-May-23,13-May-23,Approved,DGxD11pwRRMA, ,AmazonPrePaidLabel,172.5,INR,ATS,5.14E+11,Seller,N,N,B07C998D2D,PRIME-LWWC16176112,Leather World 6 Slot PU Leather Men Watch Box Case Organizer Women Jewelry Storage Black,1,AMZ-PG-WJ-TOO-LARGE,Y,C-Returns,RefundAtFirstScan,IN-985,19-May-23,599,1, , , , , ,599,gl_watch
403-3296454-5162703,09-May-23,13-May-23,Approved,DyqK1jpZRRMA, ,AmazonPrePaidLabel,0, ,ATS,5.14E+11,Seller,N,N,B0779BZV2M,LWWC16176094,Leather World 6 Slots Watch Box Storage Jewelry Organizer Case for Men Women Vegan Leather Blue,1,CR-DEFECTIVE,Y,C-Returns,Replacement, ,23-May-23,585,1, , , , , , ,gl_watch
408-4178110-6754732,05-May-23,13-May-23,Approved,DGq91npHRRMA, ,AmazonPrePaidLabel,345,INR,ATS,5.14E+11,Seller,N,N,B0837TDP66,PRIME-LWHK2020102,"Leather World Rucksack Water-Resistant Travel Backpack Convertible Duffel Bag for Trekking, Hiking with Laptop Compartmet for Men Women",1,AMZ-PG-APP-TOO-SMALL,Y,C-Returns,RefundAtFirstScan,IN-1014,18-May-23,806,1, , , , , ,806,gl_luggage
405-8529594-9809968,07-May-23,13-May-23,Approved,DwPF1lpdRRMA, ,AmazonPrePaidLabel,138,INR,ATS,5.14E+11,Seller,N,N,B07KYQD52P,LWWC16176105C,Leather World 8 Slots PU Leather Men Acrylic Display Glass Watch Organizer Box for Women (Black),1,CR-QUALITY_UNACCEPTABLE,Y,C-Returns,RefundAtFirstScan,IN-1054,20-May-23,664,1, , , , , ,664,gl_home
408-9512168-5399544,04-May-23,13-May-23,Approved,DyK4rRpnRRMA, ,AmazonPrePaidLabel,345,INR,ATS,5.14E+11,Seller,N,N,B07SNP6SZD,PRIME-LWBP19203084,Leather World Vegan Leather Brown 14 inch Formal Everyday Laptop Backpack College Travel Bag Water Resistant Daypack for Women,1,CR-SWITCHEROO,Y,C-Returns,RefundAtFirstScan,IN-967,19-May-23,999,1, , , , , ,999,gl_luggage
403-2528294-7105156,09-May-23,14-May-23,Approved,DbGC1Zp9RRMA, ,AmazonPrePaidLabel,287.5,INR,ATS,5.14E+11,Seller,N,N,B08LNMG9H1,LWWC20216114,Leather World 8 Slots PU Leather Men Watch Box Display Organizer Case Women Storage Jewellery - Blue,1,CR-UNWANTED_ITEM,Y,C-Returns,RefundAtFirstScan,IN-1102,01-Jun-23,699,1,VALID_DIFF_ITEM_RECEIVED,33948-27951-9182440,GRANT,01-Jun-23,432.51,699,gl_watch
403-3437132-3162703,09-May-23,14-May-23,Approved, , ,AmazonPrePaidLabel,0, ,ATS,3.24E+11,Not Computed,N,N,B08LL5CQTB,LWWC20216059,Leather World 8 Slots PU Leather Men Watch Box Display Organizer Case Women Storage Jewellery - Black,1,UND-UNKNOWN,Y,Undelivered,StandardRefund,IN-1105,19-May-23, , , , , , , , ,gl_watch
406-7053547-0345936,06-May-23,14-May-23,Approved,DCxT1hpjRRMA, ,AmazonPrePaidLabel,460,INR,ATS,5.14E+11,Seller,N,N,B0837WB6BT,LWHK2020103,"Leather World Rucksack Water-Resistant Travel Backpack Convertible Duffel Bag for Trekking, Hiking with Laptop Compartmet for Men Women",1,CR-MISSING_PARTS,Y,C-Returns,StandardRefund,IN-1017,22-May-23,854,1, , , , , ,854,gl_luggage
406-4163469-2185107,10-May-23,15-May-23,Approved,Dy0x1PpDRRMA, ,AmazonPrePaidLabel,230,INR,ATS,5.14E+11,Seller,N,N,B0837TDP66,PRIME-LWHK2020102,"Leather World Rucksack Water-Resistant Travel Backpack Convertible Duffel Bag for Trekking, Hiking with Laptop Compartmet for Men Women",1,CR-QUALITY_UNACCEPTABLE,Y,C-Returns,RefundAtFirstScan,IN-1116,20-May-23,806,1, , , , , ,806,gl_luggage
405-6509174-2607565,25-Oct-22,16-May-23,Approved,DyzS17plRRMA, ,AmazonUnPaidLabel,0, , , ,Seller,N,Y,B0837TDP66,PRIME-LWHK2020102,"Leather World Rucksack Water-Resistant Travel Backpack Convertible Duffel Bag for Trekking, Hiking with Laptop Compartmet for Men Women",1,CR-DAMAGED_BY_CARRIER,N,Amazon CS,RefundAtFirstScan,IN-7999, ,806,1, , , , , ,644.8,gl_luggage
405-6509174-2607565,25-Oct-22,16-May-23,Approved,DXz313p0RRMA, ,AmazonUnPaidLabel,0, , , ,Seller,N,Y,B0837TDP66,PRIME-LWHK2020102,"Leather World Rucksack Water-Resistant Travel Backpack Convertible Duffel Bag for Trekking, Hiking with Laptop Compartmet for Men Women",1,CR-SWITCHEROO,N,Amazon CS,StandardRefund,IN-7999, ,806,1, , , , , , ,gl_luggage
403-6242015-8356347,10-May-23,16-May-23,Approved,DCT71jpKRRMA, ,AmazonPrePaidLabel,207,INR,ATS,5.14E+11,Seller,N,N,B07PFV29ZM,LWWC16176104B,Leather World 8 Slots PU Leather Men Watch Box Acrylic Display Glass Organizer Case Women Storage Jewelry - Blue,1,CR-QUALITY_UNACCEPTABLE,Y,C-Returns,RefundAtFirstScan,IN-1118,23-May-23,664,1, , , , , ,799,gl_home
402-5729228-5691505,09-May-23,17-May-23,Approved,DXtx1CpmRRMA, ,AmazonPrePaidLabel,138,INR,ATS,5.14E+11,Seller,N,N,B08ZYR2K2V,LWDB16174099,Leather World Vegan Leather 24 Cms Gym Duffle Bag for Men & Women Tan,1,AMZ-PG-APP-STYLE,Y,C-Returns,RefundAtFirstScan,IN-1100,24-May-23,499,1, , , , , ,499,gl_luggage
