amazon-order-id,merchant-order-id,purchase-date,last-updated-date,order-status,fulfillment-channel,sales-channel,order-channel,url,ship-service-level,product-name,sku,asin,item-status,quantity,currency,item-price,item-tax,shipping-price,shipping-tax,gift-wrap-price,gift-wrap-tax,item-promotion-discount,ship-promotion-discount,ship-city,ship-state,ship-postal-code,ship-country,promotion-ids,is-business-order,purchase-order-number,price-designation,fulfilled-by,is-iba 
404-6820356-4759543,,2023-06-15T06:09:04+00:00,2023-06-20T04:14:20+00:00,Shipped - Out for Delivery,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Leather Gifts Leatherette 6 Slots Watch Box Case Organizer Storage Men Women Holder (Black),LGWC20216140,B08M3SCS77,Shipped,1,INR,649,69.54,,,,,,,Karukachal,KERALA,686542,IN,,FALSE,,,Easy Ship,FALSE
408-9793042-5074767,,2023-06-15T05:33:47+00:00,2023-06-15T06:19:05+00:00,Cancelled,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Fly Fashion Unisex Water-Resistant Stylish Casual Office College Travel Sling One Side Shoulder Bag (Black),FLYBP20213016,B08NTG4GFM,,0,,,,,,,,,,Vadakara,KERALA,673106,IN,,FALSE,,,Easy Ship,FALSE
406-9584851-2838761,,2023-06-15T05:18:53+00:00,2023-06-16T08:12:40+00:00,Shipped - Picked Up,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Leather Gifts Leatherette 6 Slots Watch Box Case Organizer Storage Men Women Holder (Black),LGWC20216140,B08M3SCS77,Shipped,1,INR,649,69.54,,,,,,,MAVELIKKARA,KERALA,690101,IN,,FALSE,,,Easy Ship,FALSE
405-5863303-3382726,,2023-06-15T05:06:40+00:00,2023-06-18T11:04:50+00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Fly Fashion Watch Box Holder Organizer Case in 4 Slots of Watche Case for Men and Women(TAN),4 PLAIN TAN,B0C6MPYKL1,Shipped,1,INR,399,42.76,,,,,,,PUNE,MAHARASHTRA,411057,IN,,FALSE,,,Easy Ship,FALSE
403-8454818-9766720,,2023-06-15T05:05:33+00:00,2023-06-19T07:48:43+00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Leather World 8 Slots Watch Box Case Leatherette Storage Organizer Men Women (Blue),LGWC20216104,B08M8T49D1,Shipped,1,INR,799,81.33,,,,,35.67,,NIZAMABAD,TELANGANA,503001,IN,VPC-44571-86226132 Coupon,FALSE,,,Easy Ship,FALSE
403-8837463-9304307,,2023-06-15T04:48:24+00:00,2023-06-19T06:56:17+00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Fly Fashion Watch Box Holder Organizer Case in 4 Slots of Watche Case for Men and Women(TAN),4 PLAIN TAN,B0C6MPYKL1,Shipped,1,INR,399,42.75,,,,,,,BENGALURU,KARNATAKA,560067,IN,,FALSE,,,Easy Ship,FALSE
408-2845121-1138760,,2023-06-15T03:51:46+00:00,2023-06-15T08:11:48+00:00,Cancelled,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Leather Gifts Leatherette 6 Slots Watch Box Case Organizer Storage Men Women Holder (Black),LGWC20216140,B08M3SCS77,,0,,,,,,,,,,NEW DELHI,DELHI,110077,IN,,FALSE,,,Easy Ship,FALSE
406-5015902-9437112,,2023-06-15T03:33:47+00:00,2023-06-17T04:48:58+00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Fly Fashion Watch Box Holder Organizer Case in 6 Slots of Watches for Men and Women with Transparent Display Blue,UA-862R-7HFS,B0C53SHJHD,Shipped,1,INR,599,64.18,,,,,,,KALYAN,MAHARASHTRA,421102,IN,,FALSE,,,Easy Ship,FALSE
406-8363090-7532350,,2023-06-15T01:55:43+00:00,2023-06-18T10:45:05+00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Fly Fashion Watch Box Holder Organizer Case in 4 Slots of Watche Case for Men and Women(TAN),4 PLAIN TAN,B0C6MPYKL1,Shipped,1,INR,399,42.76,,,,,,,PUNE,MAHARASHTRA,411009,IN,,FALSE,,,Easy Ship,FALSE
402-1147386-9849111,,2023-06-14T18:39:56+00:00,2023-06-14T23:24:10+00:00,Cancelled,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Fly Fashion Watch Box Holder Organizer Case in 4 Slots of Watches for Men and Women(BROWN),4 brown plain,B0C6MPXVQZ,,0,,,,,,,,,,NEW DELHI,DELHI,110058,IN,,FALSE,,,Easy Ship,FALSE
403-3217764-9445110,,2023-06-14T17:22:42+00:00,2023-06-19T11:34:35+00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Leather Gifts Leatherette 6 Slots Watch Box Case Organizer Storage Men Women Holder (Black),LGWC20216140,B08M3SCS77,Shipped,1,INR,649,69.54,,,,,,,CHENNAI,TAMIL NADU,600089,IN,,FALSE,,,Easy Ship,FALSE
402-7202322-7239541,,2023-06-14T15:47:45+00:00,2023-06-19T06:56:16+00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Leather Gifts Leatherette 6 Slots Watch Box Case Organizer Storage Men Women Holder (Black),LGWC20216140,B08M3SCS77,Shipped,1,INR,649,69.54,,,,,,,HYDERABAD,TELANGANA,500062,IN,,FALSE,,,Easy Ship,FALSE
405-1614340-6055505,,2023-06-14T15:47:00+00:00,2023-06-17T06:51:11+00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Leather Gifts Leatherette 6 Slots Watch Box Case Organizer Storage Men Women Holder (Black),LGWC20216140,B08M3SCS77,Shipped,1,INR,649,69.54,,,,,,,Mumbai,MAHARASHTRA,400072,IN,,FALSE,,,Easy Ship,FALSE
405-1264726-1572318,,2023-06-14T14:36:08+00:00,2023-06-16T08:23:57+00:00,Shipped - Picked Up,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Fly Fashion Watch Box Holder Organizer Case in 10 Slots of Watches for Men and Women Coffee brown,FLYWC6141,B0C6QSZZCQ,Shipped,1,INR,799,115.79,,,,,33.86,,HYDERABAD,TELANGANA,502032,IN,VPC-44571-90342437 Coupon,FALSE,,,Easy Ship,FALSE
404-4451206-4910754,,2023-06-14T11:21:19+00:00,2023-06-20T06:48:38+00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Leather Gifts Leatherette 6 Slots Watch Box Case Organizer Storage Men Women Holder (Black),LGWC20216140,B08M3SCS77,Shipped,1,INR,649,69.54,,,,,,,Bagicha,CHHATTISGARH,496224,IN,,FALSE,,,Easy Ship,FALSE
402-8006488-5233101,,2023-06-14T09:35:43+00:00,2023-06-18T05:18:05+00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Leather Gifts Leatherette 6 Slots Watch Box Case Organizer Storage Men Women Holder (Black),LGWC20216140,B08M3SCS77,Shipped,4,INR,2596,278.16,,,,,,,BENGALURU,KARNATAKA,560096,IN,,FALSE,,,Easy Ship,FALSE
403-4277410-0369132,,2023-06-14T09:24:45+00:00,2023-06-20T05:26:41+00:00,Shipped - Out for Delivery,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Leather Gifts Leatherette 6 Slots Watch Box Case Organizer Storage Men Women Holder (Black),LGWC20216140,B08M3SCS77,Shipped,1,INR,649,66.06,,,,,28.97,,KOLKATA,WEST BENGAL,700052,IN,VPC-44571-86228009 Coupon,FALSE,,,Easy Ship,FALSE
406-0677761-9207501,,2023-06-14T08:46:58+00:00,2023-06-15T08:17:57+00:00,Shipped - Picked Up,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Gym Leather Bag for Men Women Boys Girls Travel Duffle Shoulder Bag (Tan),LGDB16174099,B098BCJY1T,Shipped,1,INR,539,57.75,,,,,,,GUWAHATI,ASSAM,781005,IN,,FALSE,,,Easy Ship,FALSE
171-8903602-9045917,,2023-06-14T05:57:01+00:00,2023-06-14T18:31:06+00:00,Cancelled,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Fly Fashion Watch Box Holder Organizer Case in 4 Slots of Watche Case for Men and Women(TAN),4 PLAIN TAN,B0C6MPYKL1,,0,INR,356.25,42.75,,,,,,,NEW DELHI,DELHI,110012,IN,,FALSE,,,Easy Ship,FALSE
408-6698143-9311516,,2023-06-14T05:41:22+00:00,2023-06-17T05:41:40+00:00,Cancelled,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Leather Gifts Gym Leather Bag for Men Women Boys Girls Travel Duffle Shoulder Bag (Brown),LGDB16174098,B098B9T4QP,,0,,,,,,,,,,AMBALA,HARYANA,133001,IN,,FALSE,,,Easy Ship,FALSE
405-2218576-4344316,,2023-06-14T04:50:00+00:00,2023-06-19T07:19:32+00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Fly Fashion Black Sling Bag Vegan Leather Cross Body Travel Bag for Men and Women,LGSB19203024,B0BYSWPCG7,Shipped,1,INR,499,72.31,,,,,21.14,,PERIYANAICKENPALAYAM,TAMIL NADU,641020,IN,VPC-44571-85711036 Coupon,FALSE,,,Easy Ship,FALSE
408-4925566-5236339,,2023-06-14T03:17:30+00:00,2023-06-20T04:27:51+00:00,Shipped - Out for Delivery,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Leather Gifts Leatherette 6 Slots Watch Box Case Organizer Storage Men Women Holder (Black),LGWC20216140,B08M3SCS77,Shipped,1,INR,649,69.54,,,,,,,RAIPUR,CHHATTISGARH,492099,IN,,FALSE,,,Easy Ship,FALSE
403-5350298-7097959,,2023-06-13T22:09:13+00:00,2023-06-20T05:26:42+00:00,Shipped - Out for Delivery,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Leather Gifts Leatherette 6 Slots Watch Box Case Organizer Storage Men Women Holder (Black),LGWC20216140,B08M3SCS77,Shipped,1,INR,649,66.06,,,,,28.97,,KOLKATA,WEST BENGAL,700052,IN,VPC-44571-86228009 Coupon,FALSE,,,Easy Ship,FALSE
403-0188327-0138763,,2023-06-13T18:44:03+00:00,2023-06-18T06:59:07+00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Leather Gifts Leatherette 6 Slots Watch Box Case Organizer Storage Men Women Holder (Black),LGWC20216140,B08M3SCS77,Shipped,1,INR,649,66.06,,,,,28.97,,NEW DELHI,DELHI,110018,IN,VPC-44571-86228009 Coupon,FALSE,,,Easy Ship,FALSE
408-1771523-1071524,,2023-06-13T18:16:58+00:00,2023-06-15T08:07:09+00:00,Shipped - Picked Up,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Leather World PU Leather 4 Slot Watch Box Organizer Case Storage Box Watches Men Women (Beige- Window),LGWC20216077,B08M3RGWYD,Shipped,1,INR,449,48.11,,,,,,,GUWAHATI,ASSAM,781007,IN,,FALSE,,,Easy Ship,FALSE
408-2904314-7509953,,2023-06-13T18:15:40+00:00,2023-06-13T18:17:52+00:00,Cancelled,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Leather World PU Leather 4 Slot Watch Box Organizer Case Storage Box Watches Men Women (Beige- Window),LGWC20216077,B08M3RGWYD,,0,,,,,,,,,,GUWAHATI,ASSAM,781003,IN,,FALSE,,,Easy Ship,FALSE
408-1916038-5813134,,2023-06-13T17:46:36+00:00,2023-06-19T02:32:55+00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Fly Fashion Watch Box Holder Organizer Case in 6 Slots of Watches for Men and Women with Transparent Display Blue,UA-862R-7HFS,B0C53SHJHD,Shipped,1,INR,599,64.18,,,,,,,MOGA,PUNJAB,142001,IN,,FALSE,,,Easy Ship,FALSE
407-0430255-9028316,,2023-06-13T16:43:06+00:00,2023-06-18T13:28:15+00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Leather World PU Leather 4 Slot Watch Box Organizer Case Storage Box Watches Men Women (Beige- Plain),LGWC20216097,B08M3ZR6ZC,Shipped,1,INR,399,60.86,,,,,,,AHMEDABAD,GUJARAT,382481,IN,,FALSE,,,Easy Ship,FALSE
405-0303831-4080353,,2023-06-13T16:16:25+00:00,2023-06-18T10:54:23+00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Leather World 8 Slots Watch Box Case Leatherette Storage Organizer Men Women (Tan),LGWC20216091,B08M9GYF1G,Shipped,1,INR,799,85.61,,,,,,,GURUGRAM,HARYANA,122002,IN,,FALSE,,,Easy Ship,FALSE
406-7012950-8078707,,2023-06-13T14:59:52+00:00,2023-06-18T10:38:53+00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Fly Fashion Watch Box Holder Organizer Case in 4 Slots of Watche Case for Men and Women(TAN),4 PLAIN TAN,B0C6MPYKL1,Shipped,1,INR,399,42.75,,,,,,,HYDERABAD,TELANGANA,500018,IN,,FALSE,,,Easy Ship,FALSE
406-6536352-7031512,,2023-06-13T14:58:47+00:00,2023-06-18T07:08:21+00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Leather Gifts Leatherette 6 Slots Watch Box Case Organizer Storage Men Women Holder (Black),LGWC20216140,B08M3SCS77,Shipped,1,INR,649,69.54,,,,,,,BENGALURU,KARNATAKA,560016,IN,,FALSE,,,Easy Ship,FALSE
171-2033007-1877155,,2023-06-13T14:55:45+00:00,2023-06-18T09:55:44+00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Leather World 10 Slots Faux Leather Men Watch Box Display Organizer Case Women Storage Jewellery - Tan,LGWC20216106,B07BGVBYDZ,Shipped,1,INR,799,85.61,,,,,,,VADODARA,GUJARAT,390007,IN,,FALSE,,,Easy Ship,FALSE
408-8244481-5686754,,2023-06-13T13:23:44+00:00,2023-06-18T07:32:25+00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Leather Gifts PU Leather 4 Slot Watch Box Organizer Case Storage Box Watches Men Women,LG6077,B07QKC3VWF,Shipped,1,INR,437,66.66,,,,,,,CHENNAI,TAMIL NADU,600122,IN,,FALSE,,,Easy Ship,FALSE
408-5059066-5523557,,2023-06-13T13:16:04+00:00,2023-06-20T05:12:31+00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Leather Gifts Polyester Water-Resistant Light-Weight Convertible Adventure Rucksack Trekking & Duffel Cabin Bag with Shoe Compartment,LGHK20201103,B083ZZL6FF,Shipped,1,INR,0,,,,,,,,GUDLURU,ANDHRA PRADESH,523281,IN,,FALSE,,,Easy Ship,FALSE
403-0088256-8593929,,2023-06-13T12:43:45+00:00,2023-06-20T05:14:34+00:00,Shipped - Out for Delivery,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Fly Fashion Watch Box Organizer Case in 4 Slots of Watches for Men and Women(BLACK),4 plain black,B0C6MQZVSB,Shipped,1,INR,399,42.75,,,,,,,HISAR,HARYANA,125001,IN,,FALSE,,,Easy Ship,FALSE
404-9845481-8394716,,2023-06-13T12:30:55+00:00,2023-06-18T09:54:54+00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Fly Fashion Watch Box Holder Organizer Case in 6 Slots of Watches for Men and Women with Transparent Display Blue,UA-862R-7HFS,B0C53SHJHD,Shipped,1,INR,599,64.18,,,,,,,NEW DELHI,DELHI,110051,IN,,FALSE,,,Easy Ship,FALSE
408-1512353-8689932,,2023-06-13T12:27:29+00:00,2023-06-13T12:58:58+00:00,Cancelled,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Leather Gifts PU Leather 4 Slot Watch Box Organizer Case Storage Box Watches Men Women,LG6077,B07QKC3VWF,,0,INR,370.34,66.66,,,,,,,CHENNAI,TAMIL NADU,600128,IN,,FALSE,,,Easy Ship,FALSE
403-8222330-5412342,,2023-06-13T10:46:53+00:00,2023-06-18T13:28:25+00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Fly Fashion Watch Box Holder Organizer Case in 4 Slots of Watches for Men and Women(BROWN),4 brown plain,B0C6MPXVQZ,Shipped,1,INR,399,42.76,,,,,,,PUNE,MAHARASHTRA,411015,IN,,FALSE,,,Easy Ship,FALSE
402-0328678-5299531,,2023-06-13T10:29:46+00:00,2023-06-18T04:35:16+00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Fly Fashion Watch Box Holder Organizer Case in 4 Slots of Watche Case for Men and Women(TAN),4 PLAIN TAN,B0C6MPYKL1,Shipped,1,INR,399,42.75,,,,,,,Jaunpur,UTTAR PRADESH,222001,IN,,FALSE,,,Easy Ship,FALSE
403-3980863-4888358,,2023-06-13T08:46:34+00:00,2023-06-18T05:18:39+00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Fly Fashion Watch Box Holder Organizer Case in 4 Slots of Watches for Men and Women(BROWN),4 brown plain,B0C6MPXVQZ,Shipped,1,INR,399,42.75,,,,,,,KURNOOL,ANDHRA PRADESH,518001,IN,,FALSE,,,Easy Ship,FALSE
405-9366814-2769117,,2023-06-13T08:32:32+00:00,2023-06-17T06:12:22+00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Leather Gifts PU Leather 4 Slot Watch Box Organizer Case Storage Box Watches Men Women,LG6077,B07QKC3VWF,Shipped,1,INR,437,66.66,,,,,,,BENGALURU,KARNATAKA,560102,IN,,FALSE,,,Easy Ship,FALSE
171-9870219-8121903,,2023-06-13T08:14:21+00:00,2023-06-15T10:25:31+00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Leather Gifts Leatherette 6 Slots Watch Box Case Organizer Storage Men Women Holder (Black),LGWC20216140,B08M3SCS77,Shipped,1,INR,649,69.54,,,,,,,MUMBAI,MAHARASHTRA,400077,IN,,FALSE,,,Easy Ship,FALSE
405-9329327-6022759,,2023-06-13T08:06:46+00:00,2023-06-17T07:13:24+00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Leather Gifts PU Leather 4 Slot Watch Box Organizer Case Storage Box Watches Men Women,LG6077,B07QKC3VWF,Shipped,1,INR,437,66.66,,,,,,,HYDERABAD,TELANGANA,500016,IN,,FALSE,,,Easy Ship,FALSE
408-3402315-0904347,,2023-06-13T07:09:07+00:00,2023-06-18T07:36:20+00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Fly Fashion Watch Box Holder Organizer Case in 4 Slots of Watche Case for Men and Women(TAN),4 PLAIN TAN,B0C6MPYKL1,Shipped,1,INR,399,42.75,,,,,,,JALANDHAR,PUNJAB,144001,IN,,FALSE,,,Easy Ship,FALSE
408-6641357-9763532,,2023-06-13T06:58:21+00:00,2023-06-14T06:58:38+00:00,Cancelled,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Leather World 6 Slots Watch Box Storage Jewelry Organizer Case for Men Women Vegan Leather Blue,LWWC20216094,B0779BZV2M,,0,,,,,,,,,,CHENNAI,TAMIL NADU,600053,IN,,FALSE,,,Easy Ship,FALSE
171-5216703-6801103,,2023-06-13T06:50:47+00:00,2023-06-17T05:13:42+00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Fly Fashion Watch Box Holder Organizer Case in 4 Slots of Watches for Men and Women(BROWN),4 brown plain,B0C6MPXVQZ,Shipped,1,INR,399,42.75,,,,,,,BENGALURU,KARNATAKA,560021,IN,,FALSE,,,Easy Ship,FALSE
406-5769702-4603528,,2023-06-13T06:49:13+00:00,2023-06-14T08:37:20+00:00,Shipped - Picked Up,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Fly Fashion Watch Box Holder Organizer Case in 4 Slots of Watches for Men and Women(BROWN),4 brown plain,B0C6MPXVQZ,Shipped,1,INR,399,42.75,,,,,,,GUWAHATI,ASSAM,781008,IN,,FALSE,,,Easy Ship,FALSE
171-9840725-3518759,,2023-06-13T06:24:44+00:00,2023-06-15T16:36:24+00:00,Shipped - Returning to Seller,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Leather Gifts Leatherette 6 Slots Watch Box Case Organizer Storage Men Women Holder (Black),LGWC20216140,B08M3SCS77,Shipped,1,INR,649,66.06,,,,,28.97,,KORBA,CHHATTISGARH,495454,IN,VPC-44571-86228009 Coupon,FALSE,,,Easy Ship,FALSE
404-0792169-7909138,,2023-06-13T05:04:35+00:00,2023-06-17T07:33:09+00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Fly Fashion Watch Box Holder Organizer Case in 4 Slots of Watches for Men and Women(BROWN),4 brown plain,B0C6MPXVQZ,Shipped,1,INR,399,42.75,,,,,,,Bangalore,Karnataka,560097,IN,,FALSE,,,Easy Ship,FALSE
171-2113141-8584324,,2023-06-13T04:17:09+00:00,2023-06-18T07:37:06+00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Leather Gifts Gym Leather Bag for Men Women Boys Girls Travel Duffle Shoulder Bag (Brown),LGDB16174098,B098B9T4QP,Shipped,1,INR,539,57.75,,,,,,,LUCKNOW,UTTAR PRADESH,226010,IN,,FALSE,,,Easy Ship,FALSE
404-0457288-3993960,,2023-06-13T02:43:15+00:00,2023-06-18T06:43:55+00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Fly Fashion Unisex Water-Resistant Stylish Casual Office College Travel Sling One Side Shoulder Bag (Mud Grey),FLYBP20213012,B08NTGD8QW,Shipped,1,INR,499,53.46,,,,,,,THRISSUR,KERALA,680005,IN,,FALSE,,,Easy Ship,FALSE
405-9501649-7529110,,2023-06-13T01:22:51+00:00,2023-06-18T07:28:14+00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Fly Fashion Watch Box Holder Organizer Case in 4 Slots of Watche Case for Men and Women(TAN),4 PLAIN TAN,B0C6MPYKL1,Shipped,1,INR,399,42.75,,,,,,,MALAPPURAM DISTRICT,KERALA,679573,IN,,FALSE,,,Easy Ship,FALSE
171-2682976-9244301,,2023-06-12T22:21:53+00:00,2023-06-17T04:21:56+00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Fly Fashion Watch Box Holder Organizer Case in 4 Slots of Watche Case for Men and Women(TAN),4 PLAIN TAN,B0C6MPYKL1,Shipped,1,INR,399,42.75,,,,,,,HYDERABAD,TELANGANA,500032,IN,,FALSE,,,Easy Ship,FALSE
408-5915322-1301128,,2023-06-12T19:35:27+00:00,2023-06-17T05:18:07+00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Leather Gifts Leatherette 6 Slots Watch Box Case Organizer Storage Men Women Holder (Black),LGWC20216140,B08M3SCS77,Shipped,1,INR,649,66.06,,,,,28.97,,CHENNAI,TAMIL NADU,600018,IN,VPC-44571-86228009 Coupon,FALSE,,,Easy Ship,FALSE
406-9378976-4963558,,2023-06-12T19:33:10+00:00,2023-06-12T23:33:45+00:00,Cancelled,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Leather World 8 Slots Watch Box Case Leatherette Storage Organizer Men Women (Blue),LGWC20216104,B08M8T49D1,,0,,,,,,,,,,Bhopal,Madhya Pradesh,462010,IN,,FALSE,,,Easy Ship,FALSE
407-1149841-3261934,,2023-06-12T18:17:57+00:00,2023-06-18T14:29:39+00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Leather World 6 Slots Watch Box Storage Jewelry Organizer Case for Men Women Vegan Leather Blue,LWWC20216094,B0779BZV2M,Shipped,1,INR,599,64.18,,,,,,,PUNE,MAHARASHTRA,411014,IN,,FALSE,,,Easy Ship,FALSE
408-7507386-1489154,,2023-06-12T17:29:56+00:00,2023-06-19T08:22:22+00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Fly Fashion Watch Box Holder Organizer Case in 6 Slots of Watches for Men and Women,FLYWC16176112,B0C1NXY1HY,Shipped,1,INR,599,91.37,,,,,,,JAISALMER,RAJASTHAN,345001,IN,,FALSE,,,Easy Ship,FALSE
407-3411028-6762765,,2023-06-12T17:20:17+00:00,2023-06-19T06:25:06+00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Leather Gifts Leatherette 6 Slots Watch Box Case Organizer Storage Men Women Holder (Black),LGWC20216140,B08M3SCS77,Shipped,1,INR,649,69.54,,,,,,,MOHALI,PUNJAB,140301,IN,,FALSE,,,Easy Ship,FALSE
407-4560280-6027538,,2023-06-12T17:15:39+00:00,2023-06-17T14:31:45+00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Fly Fashion Watch Box Holder Organizer Case in 4 Slots of Watches for Men and Women with Transparent Display(BLACK),4 window black,B0C6MP8ZNS,Shipped,1,INR,449,68.49,,,,,,,PARAVUR,KERALA,683513,IN,,FALSE,,,Easy Ship,FALSE
406-6545632-4365133,,2023-06-12T15:56:00+00:00,2023-06-12T16:14:23+00:00,Cancelled,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Leather Gifts Leatherette 6 Slots Watch Box Case Organizer Storage Men Women Holder (Black),LGWC20216140,B08M3SCS77,,0,INR,579.46,69.54,,,,,,,NEW DELHI,DELHI,110027,IN,,FALSE,,,Easy Ship,FALSE
405-9957787-1984302,,2023-06-12T15:31:19+00:00,2023-06-19T12:24:39+00:00,Shipped - Returned to Seller,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Leather World PU Leather 4 Slot Watch Box Organizer Case Storage Box Watches Men Women (Beige- Plain),LGWC20216097,B08M3ZR6ZC,Shipped,1,INR,399,60.86,,,,,,,MUMBAI,MAHARASHTRA,400070,IN,,FALSE,,,Easy Ship,FALSE
405-5369033-3644331,,2023-06-12T14:49:17+00:00,2023-06-14T09:01:10+00:00,Shipped - Picked Up,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Fly Fashion Watch Box Organizer Case in 4 Slots of Watches for Men and Women(BLACK),4 plain black,B0C6MQZVSB,Shipped,1,INR,399,42.76,,,,,,,MUMBAI,MAHARASHTRA,400078,IN,,FALSE,,,Easy Ship,FALSE
408-0147244-4657124,,2023-06-12T11:07:08+00:00,2023-06-19T09:30:04+00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Fly Fashion Watch Box Holder Organizer Case in 10 Slots of Watches for Men and Women Coffee brown,FLYWC6141,B0C6QSZZCQ,Shipped,1,INR,799,121.88,,,,,,,PUNE,MAHARASHTRA,411014,IN,,FALSE,,,Easy Ship,FALSE
405-8796606-5164350,,2023-06-12T10:21:48+00:00,2023-06-19T06:01:12+00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Leather Gifts Leatherette 6 Slots Watch Box Case Organizer Storage Men Women Holder (Black),LGWC20216140,B08M3SCS77,Shipped,1,INR,649,69.54,,,,,,,kolkata,WEST BENGAL,700019,IN,,FALSE,,,Easy Ship,FALSE
